"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1902258679849873911","Wed Mar 19 07:19:46 +0000 2025","0","#nowplaying Kim sunggyu - kontrol ","1902258679849873911","","","in","","0","0","0","https://x.com/sessi__ksh/status/1902258679849873911","3550448534","sessi__ksh"
"1902250291724218580","Wed Mar 19 06:46:26 +0000 2025","0","Gold Medalist Punya Siapa? Agensi yang Terkait Kasus Kim Sae-ron dan Kim Soo-hyun https://t.co/uwhleoQYIj","1902250291724218580","","","in","","0","0","0","https://x.com/idx_channel/status/1902250291724218580","4755284968","idx_channel"
"1901185220256338051","Wed Mar 19 05:44:05 +0000 2025","0","@planet_mota @Ikbal_akun3 @polisiidol2nd Lebih ke otak dia ga nyampe aja sih kalo soal beginian dia","1902234603366314247","","shiranui_888","in","","0","0","0","https://x.com/Jamalmusiala422/status/1902234603366314247","789323486372081664","Jamalmusiala422"
"1902157466038890973","Wed Mar 19 05:42:49 +0000 2025","1","@An9Angang43382 @Xdrake1213 @polisiidol2nd Wkwk Jojo wota darimana nya ajg ","1902234284813099333","","An9Angang43382","in","","0","1","0","https://x.com/Jamalmusiala422/status/1902234284813099333","789323486372081664","Jamalmusiala422"
"1902010485437825381","Wed Mar 19 04:37:26 +0000 2025","6","@HakunaM24121873 @cryptoramen @ninekirana @hydrabluee Pemuja pedo.Agensi idol dan fans hatinya sama terbuat dari batu. PEMBOHONG bkalan terus an cari alasan sgla cara dilakuin. Pdhal dri awal agensinya ngebantah &amp; ga mengakui Ksh punya hubungan dgn Ksr aja udah BOHONG. Ntah apa yg diliat dri kim cangcut sampe segitunya ngebela.","1902217829237322008","","HakunaM24121873","in","","0","0","0","https://x.com/ruto_soonnie/status/1902217829237322008","1518725646683238402","ruto_soonnie"
"1902205039399088325","Wed Mar 19 03:46:37 +0000 2025","0","Reaksi Kim Eun-sook selaku penulis K-Drama tvN Goblin pasca baca skandal Kim Soo-hyun kencang Kim Sae-ron yang saat itu masih di bawah umur. Dia pasti malu dengan karyanya sendiri karena couple Kim Shin dan Ji Eun-tak sama seperti Kim Soo-hyun dan Kim Sae-ron. https://t.co/AgmG9vB9LF","1902205039399088325","https://pbs.twimg.com/media/GmX9ZuibMAADG3_.jpg","","in","","0","0","0","https://x.com/JanuarAnni63084/status/1902205039399088325","1649211953578127360","JanuarAnni63084"
"1902204046188147101","Wed Mar 19 03:42:40 +0000 2025","0","Reality show G-Dragon Good Day menuai kecaman netizen usai menampilkan Kim Soo-hyun dalam episode terbaru mereka. Baca artikel Tuai Kecaman Good Day Bakal Hapus Adegan Kim Soo Hyun selengkapnya https://t.co/qcFOC4qyGp","1902204046188147101","","","in","","0","0","0","https://x.com/LadiestoryID/status/1902204046188147101","1032497276785057792","LadiestoryID"
"1902203030684234100","Wed Mar 19 03:38:38 +0000 2025","0","Kim Sae-ron disebut-sebut telah lebih dari satu kali dikirimkan surat ancaman oleh Gold Medalist agensi yang didirikan Kim Soo-hyun. Baca artikel Kim Sae Ron Diduga Diancam Agensi Kim Soo Hyun Soal Queen Of Tears selengkapnya https://t.co/1hNEwCTP4k","1902203030684234100","","","in","","0","0","0","https://x.com/LadiestoryID/status/1902203030684234100","1032497276785057792","LadiestoryID"
"1902202298878890285","Wed Mar 19 03:35:43 +0000 2025","0","Naksir kim sae ron dari jaman dramnya yang jadi malaikat itu lho nenek dari pemeran cowok nya jualan tteokbokki. Ksr cantik bangeeeet dari segala sisi pantes si KSH demen","1902202298878890285","","","in","","0","1","0","https://x.com/sejahtere/status/1902202298878890285","376613642","sejahtere"
"1902010485437825381","Wed Mar 19 02:47:48 +0000 2025","58","@kdrama_menfess Kemarin di ig aku liat ada yang bikin petisi buat ksh aku kira petisi buat ngeboycot taunya buat ngelindungin si kim cangcut gak habis pikir sama yang masih ngebelain dia sampe bikin petisi.","1902190236404477976","","kdrama_menfess","in","","0","1","2","https://x.com/namakutiwok/status/1902190236404477976","1527924037623885824","namakutiwok"
"1902178553879539962","Wed Mar 19 02:01:22 +0000 2025","0","Fanshnya KSH alis Kim Soo Hyun itu pafa goblok2 kak entah kemana itu otak mereka lepas kali dari tempurung kepala","1902178553879539962","","","in","","0","0","0","https://x.com/betul_tuh/status/1902178553879539962","1781731089930985472","betul_tuh"
"1902013730638246170","Wed Mar 19 01:08:24 +0000 2025","2","@antikritik997 gue kalo perkara ini masih gambling maksud dan tujuannya apa. nih statement kasih penjelasan kalo kim soohyun emang ke apt saeron ngebantah omongan ksh yg blg ga pernah ke rumah saeron tp kalo masalah umur emang banyak yg bilang tahun 2020","1902165222171013302","","antikritik997","in","","0","1","0","https://x.com/qomdis/status/1902165222171013302","1869307231822643200","qomdis"
"1902159342419505280","Wed Mar 19 00:45:02 +0000 2025","0","keluar videonya KSH dan itu bener suaranya dia yg mirip kek di drama. mending Kim Cangcut segera minta maaf sih salah isih ngeyel kampret","1902159342419505280","","","in","","0","0","0","https://x.com/nuralka/status/1902159342419505280","73607968","nuralka"
"1902157001964319123","Wed Mar 19 00:35:44 +0000 2025","0","terang2 si ksh tu salah pun ada org nk support lagi penat la nak fight dgn colleague ni","1902157001964319123","","","in","","0","0","0","https://x.com/caaaaaarrr/status/1902157001964319123","1678042940","caaaaaarrr"
"1902010485437825381","Tue Mar 18 21:55:42 +0000 2025","0","@abcd_say @imaltha @kdrama_menfess KSH ortunya cere juga kan bapaknya nikah lagi trs punya anak namanya Kim Joona","1902116730752860432","","abcd_say","in","","0","1","0","https://x.com/icecream_1308/status/1902116730752860432","1249968791112396801","icecream_1308"
"1902107533726372029","Tue Mar 18 21:19:10 +0000 2025","0"," netijen indonesia ada2 aja nyebut ksh jadi kim cangcut ","1902107533726372029","","","in","","0","0","0","https://x.com/byul_oeyo/status/1902107533726372029","1437213487","byul_oeyo"
"1901857931756548326","Tue Mar 18 20:49:40 +0000 2025","1","@1boozlebuzz1 @withpurple_127 @tanyakanrl park bogum kan ngga hyunbin gong yoo kim seonho lee dongwook nam gongmin park seojun ji changwook hwang inyeop hyunsik kurang ganteng apa lagi mereka plus dramanya bagus bagus pun. emang mereka aja buta ketutup cangcut ksh","1902100112253579440","","1boozlebuzz1","in","","0","1","0","https://x.com/txtfromyaya/status/1902100112253579440","1463379929555357704","txtfromyaya"
"1902088908911079858","Tue Mar 18 20:05:09 +0000 2025","0","Skandal Mengguncang Dunia Hiburan Korea: Kim Sae-ron Diduga Diancam Ganti Rugi Miliaran Rupiah oleh Agensi Kim Soo-hyun! https://t.co/LpjuLghjdY","1902088908911079858","","","in","","0","0","0","https://x.com/sulawesinetwrk/status/1902088908911079858","1662795655977517056","sulawesinetwrk"
"1902088532472295767","Tue Mar 18 20:03:39 +0000 2025","0","Skandal Kim Soo-hyun Semakin Memanas: Mendiang Kim Sae-ron Diteror Surat Utang Rp7 8 Miliar Agensi Bungkam? https://t.co/MR003dJXUF","1902088532472295767","","","in","","0","0","0","https://x.com/sulawesinetwrk/status/1902088532472295767","1662795655977517056","sulawesinetwrk"
"1896732873602040294","Tue Mar 18 18:20:08 +0000 2025","0","BloodHounds Seru!! nontonnya sambil ngumpat 2 orang kim myeong gil mana mirip agus nohands dan ksh gara liat kim sae ron ⭐️⭐️⭐️⭐️ https://t.co/LrTWVoI14p","1902062480794476645","https://pbs.twimg.com/media/GmV7ug-awAAjpup.jpg","Glvnkga","in","","0","1","0","https://x.com/Glvnkga/status/1902062480794476645","103466740","Glvnkga"
"1901841637208195465","Tue Mar 18 18:02:32 +0000 2025","1","@sambatKezia88 @seondorphin Umur si cew? Dsini aja si jendes kunti lebih tua anjir udah 40 lbh tuaan si Kunti daripada seonho bisa nya lu bahas umur Lu bahas KSH (Kim SEONHO) apa (Kim Soo Hyun) gw jadi bingung statement Lu ","1902058050019860633","","sambatKezia88","in","","0","0","0","https://x.com/matirasa97/status/1902058050019860633","1666493735973289984","matirasa97"
"1902037418783682768","Tue Mar 18 18:02:16 +0000 2025","66","@pannchoa Semakin berdalih semakin keliatan loh bobrok rusaknya GM dan kim soohyun itu sendiri foto ini dan video ksh ada di apartemennya ksr itu udh ngebuktiin kalo bukti2 beredar bukan lagi hoax tapi beneran kejadiannya seperti yg diceritakan tante dan keluarga nya.","1902057982332170565","","pannchoa","in","","0","2","0","https://x.com/Coolkidyu/status/1902057982332170565","4547721494","Coolkidyu"
"1901861131414798402","Tue Mar 18 17:46:45 +0000 2025","1","@pannchoa Ini blm sebanding sma kim sae ron ksr bahkan bukan lagi kehilangin followers tapi karirnya hancur layaknya bangunan roboh hancurnya sehancur hancurnya jadi gausah blunder gitu deh ksh. Semakin najis ngeliat berita2 simpati ke ksh padahal waktu ksr masih idup ga seperti ini","1902054076998947316","","pannchoa","in","","0","0","0","https://x.com/Coolkidyu/status/1902054076998947316","4547721494","Coolkidyu"
"1901962310568358154","Tue Mar 18 17:19:40 +0000 2025","0","@Irnaym19 @octopushh0_0 itu bukan kim sae ron yaa ini tuh dri film nya si ksh yg judulnya real","1902047264815902784","","Irnaym19","in","","0","0","0","https://x.com/raisgeks_/status/1902047264815902784","1890028329090334720","raisgeks_"
"1902043411420717316","Tue Mar 18 17:04:22 +0000 2025","2","1. Karna KSH cowo (byasalah patriarki) 3. Branding dia yg kayak malaikat () 2. Kaum rahim anget merajalela Menurut w itu mungkin salah tiga alasan kenapa selalu Kim saeron yang kena respon negatif dibanding si bejad kimkancut","1902043411420717316","","","in","","0","0","1","https://x.com/oliiverrsky/status/1902043411420717316","964806677835923456","oliiverrsky"
"1902039992718987715","Tue Mar 18 16:53:23 +0000 2025","0","masak fans kim soohyun segini aja nggak paham jangankanlah ksh berbuat baik ke orang yg pernah dia sayang tapi selayaknya manusia tu gimana kalo dimintai tolong","1902040647642874173","","xanviera28","in","","0","0","0","https://x.com/xanviera28/status/1902040647642874173","1848252793746030592","xanviera28"
"1901962310568358154","Tue Mar 18 16:18:51 +0000 2025","8","@zoooyyy_ @octopushh0_0 @_maysay Iya ngaku pas udh legal. Video ini jd counter foto kim kancut yg lagi nyuci piring. Soalnya setelah foto itu beredar GM bantah KSH ga pernah ke rumah KSR","1902031957032329268","","zoooyyy_","in","","0","1","0","https://x.com/__sleepie__/status/1902031957032329268","1273237054755725312","__sleepie__"
"1901036436784377919","Tue Mar 18 16:18:06 +0000 2025","0","@xyyooa Sekuat itu power berbesih agensinya ksh.. padahal netijen di negara tiap hari ngebahas kim soo hyun tapi TT namanya pun nggak ada yang naik","1902031769270157799","","xyyooa","in","","0","0","0","https://x.com/istapuspit/status/1902031769270157799","79365059","istapuspit"
"1901967426918465628","Tue Mar 18 15:59:04 +0000 2025","10","@infodrakor_id next plis emg harus ada video yg ada kim soohyunnya krn ngeliat vid ini gak nyaman bgt muka mendiang full keliatan &amp; badannya dipegang gt meanwhile ksh ga keliatan samsek mukanya. ini kyk video saeron cegukan biasa tapi yg jijik si ksh megang terus keliatan seneng ngerekam ","1902026980482253048","","infodrakor_id","in","","0","0","0","https://x.com/hamoomindan/status/1902026980482253048","1175449868229214208","hamoomindan"
"1902011018865234204","Tue Mar 18 15:40:29 +0000 2025","0","@shaynejwsh1031 baka nga sya yung may gusto kay kim soohyun haha","1902022301354516900","","shaynejwsh1031","tl","","0","0","0","https://x.com/Yukas216/status/1902022301354516900","1623504122594074624","Yukas216"
"1899772310007214284","Tue Mar 18 15:35:39 +0000 2025","10","sorry guys videonya aku delete ya. sedang merenung di wc kepikiran kalo video tsb cuma nunjukin almarhumah KSR tanpa KSH aku jadi ngerasa ga nyaman sendiri mudah dicari kok video kim soo hyun yang dirilis garosero beberapa jam yang lalu","1902021084825927978","","magnetduid","in","","0","1","0","https://x.com/magnetduid/status/1902021084825927978","1703471179238129664","magnetduid"
"1901914775455719933","Tue Mar 18 15:24:51 +0000 2025","16","@Better2TWICE @tang__kira Bener. Ini nungguin GM nuntut balik karena pencemaran nama baik dan informasi palsu tapi gak muncul2. Mengingat efeknya besar ke karier KSH dan sudah byk pemutusan kontrak dan denda penalti harusnya (kalau memang tidak benar) GM nuntut lho untuk membersihkan namanya. Kim kancut!","1902018367961309420","","Better2TWICE","in","","0","1","0","https://x.com/raiyaroof/status/1902018367961309420","431619799","raiyaroof"
"1902018227104075984","Tue Mar 18 15:24:17 +0000 2025","0","mama ku tau kasus ksh syit . . . dia liat di fb katanya itu siapa sih yg katanya ganteng polos tapi aslinya engga... si kim kim gitu namanya kepo lah dia... lalu ku ceritakan smw cerita si ksh ini... trs dia idih jahat bgt udh makanya kamu gausa suka sama cowo korea DEMN.","1902018227104075984","","","in","","0","0","0","https://x.com/drizztyier/status/1902018227104075984","1869405892506161152","drizztyier"
"1902015215358845025","Tue Mar 18 15:12:19 +0000 2025","261","2018 lalu (Saeron msh SMA) Kim Saeron kirim imess ke Kim Soohyun krna Soo Hyun tiba2 hapus kakaotalknya. Dan motif knpa kktnya dihapus ternyata supaya mereka saling kontakan lewat telegram saja. Bahkan KSH nyuruh Saeron beli hp bru hpus kkt dan ngobrol lewa tele aja. https://t.co/QOi3jB2R37","1902015215358845025","https://pbs.twimg.com/media/GmVQwdYbIAAqfjt.jpg","","in","","3","4","26","https://x.com/f12xos/status/1902015215358845025","1469438252","f12xos"
"1901936078430654825","Tue Mar 18 14:53:40 +0000 2025","1","@InQoisha @infodrakor_id soalnya kalau KSH minta maaf secara gak langsung itu dia ngaku kalau dia emg ngelakuin itu dan reputasinya dia jd ngedown bgt. PADAHAL BUKTINYA UDAH KESEBAR DMN2 JIR GREGET BGT KIM SEMPAK","1902010520150188491","","InQoisha","in","","0","0","0","https://x.com/vouzmeyoush/status/1902010520150188491","1874380755880890368","vouzmeyoush"
"1902010485437825381","Tue Mar 18 14:53:32 +0000 2025","33364"," kdm tw // kim soohyun Gais ini maksudnya GM bantah kalo KSH pernah ke rumahnya KSR. Terus sama gaseyeon dispill video ini yg mana lagi di rumahnya KSR dan ada suara KSH lagi mijitin punggung KSR? https://t.co/qi84XumYqS","1902010485437825381","","","in","","210","273","2117","https://x.com/kdrama_menfess/status/1902010485437825381","1012588105591713793","kdrama_menfess"
"1901864234155131265","Tue Mar 18 08:10:50 +0000 2025","2","@missbang22 @yopurplehair @kdrama_menfess awal ksr post foto karna apa si ya karna nomernya diblokir kim soohyun dia minta tolong ke ksh pake no sepupunya malah di sebarin ke media yg jelas ngerugiin ksr jahat banget kim cangcut ini","1901909143218540997","","missbang22","in","","0","2","0","https://x.com/xanviera28/status/1901909143218540997","1848252793746030592","xanviera28"
"1901864234155131265","Tue Mar 18 07:58:48 +0000 2025","0","@kdrama_menfess Mungkin kim cangcut nagih duitnya buat beli cangcut sekebon shibal sekkiya banget lu KSH dan GM!! Udh banyak bukti gini bukannya minta maaf malah ngelak mulu anyingg","1901906116168335772","","kdrama_menfess","in","","0","0","0","https://x.com/h_shibin_20/status/1901906116168335772","1209118868351750144","h_shibin_20"
"1901841637208195465","Tue Mar 18 07:56:20 +0000 2025","17","@sambatKezia88 @seondorphin bentar deh ksh ga cuma kim soohyun doang mba.. coba literasinya ditingkatin lg itu postingan soal siapa seonho bangkotan iya tapi cewenya ga minor brok (bahkan umur cewenya lbih tua) lol lucu bgtt ngetik jelek penuh umpatan cuma buat salah orang?????","1901905495927181360","","sambatKezia88","in","","2","2","0","https://x.com/preferstarr/status/1901905495927181360","1347815765504757762","preferstarr"
"1901864234155131265","Tue Mar 18 07:37:57 +0000 2025","6","@missbang22 @kdrama_menfess Kim Saeron pun jg gk minta hutangnya dilunasin kak din^^ Dia cuma minta waktu utk melunasi dan disurat pertama pointnya hanya langsung main tuntut aja. Tdk ada informasi kontak pihak mana yg bsa dihubungi disurat pertama. Makanya ia hubungi KSH selaku yg paling berkuasa di GM","1901900868469092614","","missbang22","in","","0","2","0","https://x.com/f12xos/status/1901900868469092614","1469438252","f12xos"
"1901895224256815414","Tue Mar 18 07:34:23 +0000 2025","0","@RaMbuzZy_ link ya obinna iko wapi?","1901899971202367979","","RaMbuzZy_","in","","0","1","0","https://x.com/254ksh/status/1901899971202367979","1582673026402996224","254ksh"
"1901864234155131265","Tue Mar 18 07:18:48 +0000 2025","2","@missbang22 @kdrama_menfess ITU LAH POINT NYA KAK DIN Tujuan Saeron mau hubungi aktor GM apa? Ya tentu ujungnya mengarah ke utang. Kan alasan Saeron post foto itu jg mau reach out Kim Soohyun bicara ttg utang tp ternyata KSR dilarang hubungin aktor2 GM (brarti termasuk KSH). Dan berhubung KSH pemilik","1901896051063206289","","missbang22","in","","0","1","0","https://x.com/f12xos/status/1901896051063206289","1469438252","f12xos"
"1901881671877542010","Tue Mar 18 06:33:07 +0000 2025","0","@EricNjiiru Walilalia maskio hawa https://t.co/47YMLuNH7e","1901884554979237976","","EricNjiiru","in","","0","0","0","https://x.com/254ksh/status/1901884554979237976","1582673026402996224","254ksh"
"1901883410312020098","Tue Mar 18 06:28:34 +0000 2025","2","Kim Soo-hyun Makin Mengelak Makin Dikuliti GaroSero Ungkap Mendiang Kim Sae-ron Dikirimi Surat Tuntutan Kedua Tentang Hutang Rp7 8 Miliar https://t.co/5BFvRQzFhn #KimSaeron #KimSooHyun #GoldMedalist #GaroSero","1901883410312020098","","","in","","0","0","0","https://x.com/ArgumenID_/status/1901883410312020098","1219126943624261633","ArgumenID_"
"1901883262861263091","Tue Mar 18 06:27:59 +0000 2025","1","Dibongkar Pihak Kim Sae-ron Mendiang Diduga Pernah Diancam Bayar Kompensasi Queen of Tears Jika Reputasi Kim Soo-hyun Rusak karena Unggahannya https://t.co/Hiuhg3VARc #KimSaeron #KimSooHyun #GoldMedalist","1901883262861263091","","","in","","0","0","0","https://x.com/ArgumenID_/status/1901883262861263091","1219126943624261633","ArgumenID_"
"1901332258927300869","Tue Mar 18 06:05:26 +0000 2025","1","@tjepicepi @yeongijalhae aku dulu pernah bahas beritanya kim yong ho tapi waktu itu gak ada hal yang mengarah ke ksh. Ada kasus lain tapi sama sekali gak ada kaitannya sama ksh.","1901877587007459643","","tjepicepi","in","","0","0","0","https://x.com/Yusrilkim2/status/1901877587007459643","1266978114850000896","Yusrilkim2"
"1901724237154459661","Tue Mar 18 05:43:37 +0000 2025","0","@Saddam_KE Hehe PES Saka","1901872097380491369","","Saddam_KE","tl","","0","0","0","https://x.com/254ksh/status/1901872097380491369","1582673026402996224","254ksh"
"1901864234155131265","Tue Mar 18 05:12:23 +0000 2025","5698"," kdm ISI LENGKAP SURAT TAGIHAN KE-2 dari pihak Gold Medalist (Kim Soohyun) kepada pihak Kim Saeron tanggal 25 Maret 2024 (sehari setelah KSR upload foto selfie sama KSH) yang diklaim oleh Garo-Sero berisi ancaman https://t.co/kfHtWQNTrG","1901864234155131265","https://pbs.twimg.com/media/GmTHcQEWgAA9Y9W.jpg","","in","","77","97","855","https://x.com/kdrama_menfess/status/1901864234155131265","1012588105591713793","kdrama_menfess"
"1901859260499206222","Tue Mar 18 04:58:42 +0000 2025","31","@waweru Are you a visitor in Jerusalem(Kenya)? https://t.co/By5wV6kvdk","1901860793530085537","https://pbs.twimg.com/media/GmTEIZWWsAAeX16.jpg","waweru","in","","0","1","8","https://x.com/254ksh/status/1901860793530085537","1582673026402996224","254ksh"
"1901607641828446713","Tue Mar 18 04:52:02 +0000 2025","2783","@tang__kira yg dituntut keluarga mendiang kim saeron permintaan maaf untuk memperjuangkan reputasi anaknya bukan duit. yg masih ngatain keluarganya knp ga tindak dulu pas ksr masih hidup MENDING DIEM. POWER KSH SAMPE BUAT BYK MEDIA GA MAU ANGKAT KASUS DIA. MINTA MAAF AJA BYK NGELESNYA.","1901859114776678802","","tang__kira","in","","5","4","217","https://x.com/hamoomindan/status/1901859114776678802","1175449868229214208","hamoomindan"
"1901851729567858963","Tue Mar 18 04:33:54 +0000 2025","1","@preferstarr @yeongijalhae Iyah udah dapat Chinguuu . Makasih banyak. Betul kasus lama tapi heran itu media tiba2 nge drag Kim Seonho padahal lagi rame si KSH. Heran...","1901854552040829236","","preferstarr","in","","0","0","0","https://x.com/BuddyGfrd26/status/1901854552040829236","1811421596294467584","BuddyGfrd26"
"1901512551323914437","Tue Mar 18 04:23:24 +0000 2025","0","@coppamagz 19 Maret 24 - Ibu Kim Sae-ron tampak terkejut setelah melihat surat bersertifikat - Mengirim pesan teks kepada Bapak Kim Soo-hyun memintanya untuk tidak pergi ke pengadilan karena dia akan membayarnya sedikit demi sedikit -","1901851908131918244","","AMelayani54161","in","","0","1","0","https://x.com/AMelayani54161/status/1901851908131918244","1760983341468368896","AMelayani54161"
"1901512551323914437","Tue Mar 18 04:20:25 +0000 2025","0","@coppamagz dan perusahaan pun bisa terhindar dari wanprestasi.(Penjelasan mudah) - Agensi Kim Soo-hyun adalah perusahaan korporat. Kim Soo-hyun dan perusahaan jelas terpisah - tetapi perusahaan memberikan 'perlakuan khusus' kepada Kim Sae-ron dengan uang perusahaan","1901851158278492256","","AMelayani54161","in","","0","1","0","https://x.com/AMelayani54161/status/1901851158278492256","1760983341468368896","AMelayani54161"
"1901555427294511198","Tue Mar 18 04:10:38 +0000 2025","0","@tanyarlfes (Penjelasan mudah) - Alasan mengapa Kim Soo-hyun tidak langsung merespons setelah melihat ini dan malah merespons melalui agen - adalah karena itulah 'prosedurnya'. - Di sini Anda dapat merasakan bahwa Saeron Yang masih muda dan Kim Soo Hyun memiliki lebih banyak pengalaman.","1901848698386309313","","AMelayani54161","in","","0","1","0","https://x.com/AMelayani54161/status/1901848698386309313","1760983341468368896","AMelayani54161"
"1901555427294511198","Tue Mar 18 04:09:22 +0000 2025","0","@tanyarlfes Ingat saja. Individu dan organisasi benar-benar berbeda tolong...Ibu Kim Sae-ron tampak terkejut setelah melihat surat bersertifikat - Mengirim pesan teks kepada Bapak Kim Soo-hyun memintanya untuk tidak pergi ke pengadilan karena dia akan membayarnya sedikit demi sedikit -","1901848378310635850","","AMelayani54161","in","","0","0","0","https://x.com/AMelayani54161/status/1901848378310635850","1760983341468368896","AMelayani54161"
"1901555427294511198","Tue Mar 18 04:06:32 +0000 2025","0","@tanyarlfes dan perusahaan pun bisa terhindar dari wanprestasi.(Penjelasan mudah) - Agensi Kim Soo-hyun adalah perusahaan korporat. Kim Soo-hyun dan perusahaan jelas terpisah - tetapi perusahaan memberikan 'perlakuan khusus' kepada Kim Sae-ron dengan uang perusahaan -","1901847665647960271","","AMelayani54161","in","","0","0","0","https://x.com/AMelayani54161/status/1901847665647960271","1760983341468368896","AMelayani54161"
"1901555427294511198","Tue Mar 18 04:05:15 +0000 2025","0","@tanyarlfes Awal tahun ke 24 - Agensi Kim Soo-hyun peraih Medali Emas sedang menjalani audit akuntansi - Jika tidak ada penagihan utang terhadap Kim Sae-ron yang berutang - Ada kekhawatiran tentang kelalaian tugas karena perusahaan secara sepihak memberikan perlakuan khusus kepada KSR","1901847339511193792","","tanyarlfes","in","","0","8","0","https://x.com/AMelayani54161/status/1901847339511193792","1760983341468368896","AMelayani54161"
"1901845583972958444","Tue Mar 18 03:58:16 +0000 2025","0","Dari kemaren nemu mulu nama si ksh jd kim diddy lah sekarang kim cangcut awokwowkwkwowkksfwgwhsisksll ","1901845583972958444","","","in","","0","1","0","https://x.com/peliharaannywwx/status/1901845583972958444","885004504831324160","peliharaannywwx"
"1901835489830981896","Tue Mar 18 03:18:09 +0000 2025","0","Setan aja minder sama kelakuan lu semua ksh gold medalist lee jin-ho dan media yang ga berani nge up kelakuan busuk kim cangcut","1901835489830981896","","","in","","0","0","0","https://x.com/luarbumiii/status/1901835489830981896","1321387132707991553","luarbumiii"
"1901555427294511198","Tue Mar 18 02:55:54 +0000 2025","0","@tanyarlfes fakmen QoT booming banget ternyata ada orang dibelakang yang sedang berjuang mendapat keadilan same on you ksh aka kim cangcut","1901829889919180966","","tanyarlfes","in","","0","0","0","https://x.com/kuroookuuun/status/1901829889919180966","1262214911859527681","kuroookuuun"
"1901555427294511198","Tue Mar 18 02:38:56 +0000 2025","1","@tanyarlfes Ksh kini menjadi kim cangcut","1901825620684005511","","tanyarlfes","in","","0","0","0","https://x.com/kembaranujin/status/1901825620684005511","614995956","kembaranujin"
"1901512551323914437","Tue Mar 18 01:43:13 +0000 2025","1","@botherluck @julianaanyaaa_ @leekyung125 @coppamagz SALAH SATU HATERS KIM SAERON ITU FANS JIWON HEY SADAR LO TUH LO LUAT REP NYA FANS JIWON YG BILANG KSR CAPER JIWON JODOHNYA KSH NYALAHIN FANS KSH DOANG LO TAUNYA DONGO MO MUNTAH SAMA FANS ALIBI CUIHH JILAT LUDAH SENDIRI SEKARANG SO SO RISPEK SAMA KIM SAERON PDHL LO DALANG","1901811599452860448","","botherluck","in","","0","1","0","https://x.com/jerry_tan10/status/1901811599452860448","1786752826347274240","jerry_tan10"
"1901555427294511198","Tue Mar 18 00:45:55 +0000 2025","1","@rkiveew @tanyarlfes Ini aja udah aneh. Dari agensi besar terus pindah ke agensi baru buka trus langsung anyep gak muncul proyek drama atau filmnya. Masih aja denial kalo KSH gak salah ‍","1901797175866298407","","rkiveew","in","","1","0","0","https://x.com/MiftikaWF/status/1901797175866298407","112940883","MiftikaWF"
"1901512551323914437","Tue Mar 18 00:26:14 +0000 2025","0","@an0malypembaik @julianaanyaaa_ @leekyung125 @coppamagz itu yg guwa hrs pertanyakan blok ??? Lo liat aj bnyk fans kjiwok yg pura pura mominy lah yg terselamatkan disini trs blg untung jiwon nolak dia dihhh najiss sama shipper mami papi ini bknny minta maaf sma kim saeron mlh minta maaf sama mominy pke nyalahin fans ksh lg ","1901792224855339357","","an0malypembaik","in","","0","0","0","https://x.com/jerry_tan10/status/1901792224855339357","1786752826347274240","jerry_tan10"
"1901553136679977327","Mon Mar 17 22:57:03 +0000 2025","2","@TenkoDD @sadbitxh197 @kdrama_menfess untuk bisa ngeberesin youtubernya keluarga harus punya bukti kuat buat bisa nyerang si youtuber ke pengadilan. apaan tuh buktinya? ya pengakuan kim soohyun. makanya tuntutan keluarga ke ksh cuma dia minta maaf dan mengakui karna dengan itu si youtuber jadi skakmat.","1901769780228694403","","TenkoDD","in","","0","0","0","https://x.com/coroson_/status/1901769780228694403","1729424601816743936","coroson_"
"1901757500216787133","Mon Mar 17 22:08:15 +0000 2025","0","gue baru tau lineup cast knock off ada kim mooyeol kwon nara jo boah dll dll. beneran big budget drama. harus nanggung rugi brp tuu gara2 ksh....","1901757500216787133","","","in","","0","0","0","https://x.com/pizzafayy/status/1901757500216787133","987924644161175552","pizzafayy"
"1901756405973176728","Mon Mar 17 22:03:54 +0000 2025","0","Ketawa bgt ksh jadi disebut kim cangcut wkwkwjwkwkwkwdk","1901756405973176728","","","in","","0","0","0","https://x.com/killupika21/status/1901756405973176728","892369564465373184","killupika21"
"1901555427294511198","Mon Mar 17 21:12:33 +0000 2025","1","@tanyarlfes Inget guys fansnya aja bangga2in dia slh satu founder atau pemilik saham Gold Medalist bos GM aja sodaranya dia sepupu kan ya? Trs ada juga sepupunya jd sutradara/produser film REAL mendiang suli itu loh. Jadi agensi sama kim soo hyun itu sama aja gak mungkin KSH gk tau.","1901743484194943247","","tanyarlfes","in","","0","0","0","https://x.com/ulanbatori/status/1901743484194943247","1811203406994067456","ulanbatori"
"1901512551323914437","Mon Mar 17 19:37:44 +0000 2025","0","@coppamagz Aku udah unfollow kim soo hyun (KSH) kecewa jg padahal aku nge fans bngt. Tapi aku nge fans bkn muka aja talent dan karakternya. Aku ga mau nge fans sama org yg salah smoga nenerima hukuman yg sesuai kalo mmg dy bner salah","1901719620652036527","","coppamagz","in","","0","0","0","https://x.com/florencenirami/status/1901719620652036527","1604901604619997184","florencenirami"
